VENDOR_ID,ADVERTISER,MI_CAMPAIGN_NAME,MEDIA_SUBTYPE,PLAN_LABEL,AUDIENCE,FLIGHT_LABEL,SITE_NAME,DEVICE,CREATIVE_NAME
3891.25.5,former,best,man,public,Adults 25-44,my,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",again
3891.25.5,former,best,man,public,Adults 25-44,my,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",again
3891.25.5,former,best,man,public,Adults 25-44,my,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",again
3891.25.5,former,best,man,public,Adults 25-44,my,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",again
3891.25.5,former,best,man,public,Adults 25-44,my,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",again
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core- TG4,"Desktop, Mobile, App",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core- TG4,"Desktop, Mobile, App",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",Republican
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",moment
3893.18.5,suggest,fine,man,you,Adults 15+,partner,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",Republican
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,extra.ie,"Desktop, Mobile",girl
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,evoke.ie,"Desktop, Mobile",girl
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,extra.ie,"Desktop, Mobile",agency
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,evoke.ie,"Desktop, Mobile",agency
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,extra.ie,Desktop,Democrat
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,evoke.ie,Desktop,Democrat
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,MHIE_independent.ie,Desktop,increase
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,MHIE_independent.ie,Desktop,Democrat
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,thejournal.ie,Desktop,increase
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,thejournal.ie,Desktop,Democrat
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,MHIE_independent.ie,"Desktop, Mobile",agency
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,MHIE_independent.ie,"Desktop, Mobile",begin
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,MHIE_independent.ie,"Desktop, Mobile",girl
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,thejournal.ie,"Desktop, Mobile",girl
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,the42.ie,Desktop,increase
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,the42.ie,Desktop,Democrat
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,extra.ie,"Desktop, Mobile",begin
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,the42.ie,"Desktop, Mobile",girl
3554.86.19,edge,civil,organization,computer,Men who have Sex with Men,address,Her.ie,"Desktop, Mobile",agency
3943.47.4,future,east,man,method,Adults 25-54,wrong,Core - VMS Tag 15- VHI 6 Nations Package,"Desktop, Mobile, Unknown",religious
3943.18.6,future,east,man,method,Adults 25-54,wrong,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Trinity Mirror,"Desktop, Mobile, App",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,MHIE_independent.ie,"Desktop, Mobile, App",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,thejournal.ie,"Desktop, Mobile, App",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,CORE - Sky Publisher Player,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Sky Direct,"Desktop, Mobile, Unknown",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,CORE - Sky Video Player - NEWS,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Soundcloud Video - CORE,"Desktop, Mobile, App",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Dailymail.co.uk,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,extra.ie,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,evoke.ie,"Desktop, Mobile",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",stock
3943.18.6,future,east,man,method,Adults 25-54,wrong,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",stock
4121.3.21,way,answer,man,end,Adults 25-54,hard,Sky Direct,"Desktop, Mobile, Unknown",successful
4084.63.6,rise,present,man,which,Adults 25-54,trip,Sky Direct,"Desktop, Mobile, Unknown",indicate
4092.12.21,federal,kid,man,however,ABC1 Adults,family,Sky Direct,"Desktop, Mobile, Unknown",pattern
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Core - RTE - Tag 2,"Desktop, Mobile, Unknown",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,MHIE_independent.ie,"Desktop, Mobile, App",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Dailymail.co.uk,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,CORE - Sky Publisher Player,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Trinity Mirror,"Desktop, Mobile, App",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,extra.ie,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,evoke.ie,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,thejournal.ie,"Desktop, Mobile, App",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Soundcloud Video - CORE,"Desktop, Mobile, App",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,CORE - Sky Video Player - NEWS,"Desktop, Mobile",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",cover
3481.52.9,trial,early,man,happy,Women 35+       Â Â Â Â Â Â Â  ,focus,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",cover
3943.19.6,future,east,man,method,Adults 25-54,happy,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Soundcloud Video - CORE,"Desktop, Mobile, App",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Soundcloud Video - CORE,"Desktop, Mobile, App",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Sky Direct,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Video Player - NEWS,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Video Player - NEWS,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Trinity Mirror,"Desktop, Mobile, App",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Trinity Mirror,"Desktop, Mobile, App",more
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Publisher Player,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,CORE - Sky Publisher Player,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Dailymail.co.uk,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Dailymail.co.uk,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,thejournal.ie,"Desktop, Mobile, App",more
3943.19.6,future,east,man,method,Adults 25-54,happy,thejournal.ie,"Desktop, Mobile, App",group
3943.19.6,future,east,man,method,Adults 25-54,happy,extra.ie,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,extra.ie,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,evoke.ie,"Desktop, Mobile",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,evoke.ie,"Desktop, Mobile",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",group
3943.19.6,future,east,man,method,Adults 25-54,happy,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",group
3943.19.6,future,east,man,method,Adults 25-54,happy,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",more
3943.19.6,future,east,man,method,Adults 25-54,happy,MHIE_independent.ie,"Desktop, Mobile, App",more
3943.19.6,future,east,man,method,Adults 25-54,happy,MHIE_independent.ie,"Desktop, Mobile, App",group
4022.43.5,far,themselves,man,as,Women 25-44,choice,CORE - Sky Publisher Player,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Sky Direct,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Soundcloud Video - CORE,"Desktop, Mobile, App",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,thejournal.ie,"Desktop, Mobile, App",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Core - RTE - Tag 2,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Dailymail.co.uk,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,MHIE_independent.ie,"Desktop, Mobile, App",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,extra.ie,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,evoke.ie,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,CORE - Sky Video Player - NEWS,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Trinity Mirror,"Desktop, Mobile, App",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",receive
4022.43.5,far,themselves,man,as,Women 25-44,choice,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",receive
4040.23.6,response,good,man,off,Adults 15+,local,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,MHIE_independent.ie,"Desktop, Mobile, App",a
4040.23.6,response,good,man,off,Adults 15+,local,MHIE_independent.ie,"Desktop, Mobile, App",president
4040.23.6,response,good,man,off,Adults 15+,local,thejournal.ie,"Desktop, Mobile, App",a
4040.23.6,response,good,man,off,Adults 15+,local,thejournal.ie,"Desktop, Mobile, App",president
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Publisher Player,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,Dailymail.co.uk,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Publisher Player,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,Dailymail.co.uk,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,Trinity Mirror,"Desktop, Mobile, App",president
4040.23.6,response,good,man,off,Adults 15+,local,extra.ie,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,Trinity Mirror,"Desktop, Mobile, App",a
4040.23.6,response,good,man,off,Adults 15+,local,extra.ie,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,evoke.ie,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,evoke.ie,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Video Player - NEWS,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,Rakuten - Influent Media -  Tag 4,"Desktop, Mobile, App",president
4040.23.6,response,good,man,off,Adults 15+,local,Rakuten - Influent Media -  Tag 4,"Desktop, Mobile, App",a
4040.23.6,response,good,man,off,Adults 15+,local,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",a
4040.23.6,response,good,man,off,Adults 15+,local,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Core - VMS - Tag 2,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,CORE - Sky Video Player - NEWS,"Desktop, Mobile",president
4040.23.6,response,good,man,off,Adults 15+,local,Core - VMS - Tag 2,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Core - Samsung TV - Tag 4,"Desktop, Mobile, Unknown",president
4040.23.6,response,good,man,off,Adults 15+,local,Sky Direct,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Sky Direct,"Desktop, Mobile, Unknown",spring
4040.23.6,response,good,man,off,Adults 15+,local,Core - Samsung TV - Tag 4,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,Soundcloud Video - CORE,"Desktop, Mobile, App",president
4040.23.6,response,good,man,off,Adults 15+,local,Soundcloud Video - CORE,"Desktop, Mobile, App",a
4040.23.6,response,good,man,off,Adults 15+,local,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",a
4040.23.6,response,good,man,off,Adults 15+,local,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",president
4113.2.2,way,remain,man,teach,Adults 18-45,business,Core - VMS Tag 14- Reckitt LI Package,"Desktop, Mobile, Unknown",from
4113.2.2,way,remain,man,teach,Adults 18-45,business,Core - VMS Tag 16- Reckitt-BI,"Desktop, Mobile, Unknown",from
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Sky Direct,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Core - RTE - Tag 2,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",weight
4216.5.31,garden,at,man,point,Adults 25-44,pressure,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",weight
4084.50.5,rise,present,man,which,Adults 25-54,trip,Core - RTE - Tag 6 - National Lottery,"Desktop, Mobile, Unknown",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Soundcloud Video - CORE,"Desktop, Mobile, App",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,MHIE_independent.ie,"Desktop, Mobile, App",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Dailymail.co.uk,"Desktop, Mobile",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,Trinity Mirror,"Desktop, Mobile, App",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,CORE - Sky Publisher Player,"Desktop, Mobile",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,thejournal.ie,"Desktop, Mobile, App",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,extra.ie,"Desktop, Mobile",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,evoke.ie,"Desktop, Mobile",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,CORE - Sky Video Player - NEWS,"Desktop, Mobile",indicate
4084.50.5,rise,present,man,which,Adults 25-54,trip,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",indicate
4085.27.5,rise,too,man,which,Adults 25-54,win,Core - RTE - Tag 6 - National Lottery,"Desktop, Mobile, Unknown",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",service
4085.27.5,rise,too,man,which,Adults 25-54,win,MHIE_independent.ie,"Desktop, Mobile, App",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Dailymail.co.uk,"Desktop, Mobile",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Trinity Mirror,"Desktop, Mobile, App",service
4085.27.5,rise,too,man,which,Adults 25-54,win,CORE - Sky Publisher Player,"Desktop, Mobile",service
4085.27.5,rise,too,man,which,Adults 25-54,win,thejournal.ie,"Desktop, Mobile, App",service
4085.27.5,rise,too,man,which,Adults 25-54,win,extra.ie,"Desktop, Mobile",service
4085.27.5,rise,too,man,which,Adults 25-54,win,evoke.ie,"Desktop, Mobile",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Soundcloud Video - CORE,"Desktop, Mobile, App",service
4085.27.5,rise,too,man,which,Adults 25-54,win,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",service
4085.27.5,rise,too,man,which,Adults 25-54,win,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",service
4085.27.5,rise,too,man,which,Adults 25-54,win,CORE - Sky Video Player - NEWS,"Desktop, Mobile",service
4122.96.36,under,high,man,care,Adults 15+,table,Core - RTE - Tag 43,"Desktop, Mobile, Unknown",walk
4122.96.36,under,high,man,care,Adults 15+,table,MHIE_independent.ie,"Desktop, Mobile, App",walk
4122.96.36,under,high,man,care,Adults 15+,table,Dailymail.co.uk,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Publisher Player,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,thejournal.ie,"Desktop, Mobile, App",walk
4122.96.36,under,high,man,care,Adults 15+,table,extra.ie,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,evoke.ie,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",walk
4122.96.36,under,high,man,care,Adults 15+,table,Trinity Mirror,"Desktop, Mobile, App",walk
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",walk
4122.96.36,under,high,man,care,Adults 15+,table,Soundcloud Video - CORE,"Desktop, Mobile, App",walk
4122.96.36,under,high,man,care,Adults 15+,table,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",walk
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - NEWS,"Desktop, Mobile",walk
4122.96.36,under,high,man,care,Adults 15+,table,Core - RTE - Tag 43,"Desktop, Mobile, Unknown",join
4122.96.36,under,high,man,care,Adults 15+,table,MHIE_independent.ie,"Desktop, Mobile, App",join
4122.96.36,under,high,man,care,Adults 15+,table,extra.ie,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,evoke.ie,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,Trinity Mirror,"Desktop, Mobile, App",join
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Publisher Player,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,Dailymail.co.uk,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,thejournal.ie,"Desktop, Mobile, App",join
4122.96.36,under,high,man,care,Adults 15+,table,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",join
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - NEWS,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,Soundcloud Video - CORE,"Desktop, Mobile, App",join
4122.96.36,under,high,man,care,Adults 15+,table,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",join
4122.96.36,under,high,man,care,Adults 15+,table,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",join
4122.96.36,under,high,man,care,Adults 15+,table,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",join
4122.96.36,under,high,man,care,Adults 15+,table,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",join
4085.24.6,rise,too,man,which,Adults 25-54,win,Core - RTE - Tag 6 - National Lottery,"Desktop, Mobile, Unknown",service
4085.24.6,rise,too,man,which,Adults 25-54,win,MHIE_independent.ie,"Desktop, Mobile, App",service
